Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,pdc
BFO,bse_fo,BPCL,1156174,SO,CE,355,BPCL,BPCL25DEC355CE,BPCL 24th DEC 355 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1112891,SO,CE,357,BPCL,BPCL25DEC357.5CE,BPCL 24th DEC 357.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155991,SO,CE,360,BPCL,BPCL25DEC360CE,BPCL 24th DEC 360 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1118421,SO,CE,362,BPCL,BPCL25DEC362.5CE,BPCL 24th DEC 362.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156014,SO,CE,365,BPCL,BPCL25DEC365CE,BPCL 24th DEC 365 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1118435,SO,CE,367,BPCL,BPCL25DEC367.5CE,BPCL 24th DEC 367.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155838,SO,CE,370,BPCL,BPCL25DEC370CE,BPCL 24th DEC 370 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1129445,SO,CE,372,BPCL,BPCL25DEC372.5CE,BPCL 24th DEC 372.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155858,SO,CE,375,BPCL,BPCL25DEC375CE,BPCL 24th DEC 375 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1136441,SO,CE,377,BPCL,BPCL25DEC377.5CE,BPCL 24th DEC 377.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155668,SO,CE,380,BPCL,BPCL25DEC380CE,BPCL 24th DEC 380 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1151369,SO,CE,382,BPCL,BPCL25DEC382.5CE,BPCL 24th DEC 382.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155686,SO,CE,385,BPCL,BPCL25DEC385CE,BPCL 24th DEC 385 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1151658,SO,CE,387,BPCL,BPCL25DEC387.5CE,BPCL 24th DEC 387.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156210,SO,CE,390,BPCL,BPCL25DEC390CE,BPCL 24th DEC 390 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1154478,SO,CE,392,BPCL,BPCL25DEC392.5CE,BPCL 24th DEC 392.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156238,SO,CE,395,BPCL,BPCL25DEC395CE,BPCL 24th DEC 395 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155190,SO,CE,397,BPCL,BPCL25DEC397.5CE,BPCL 24th DEC 397.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156647,SO,CE,400,BPCL,BPCL25DEC400CE,BPCL 24th DEC 400 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155422,SO,CE,402,BPCL,BPCL25DEC402.5CE,BPCL 24th DEC 402.5 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1157344,SO,CE,405,BPCL,BPCL25DEC405CE,BPCL 24th DEC 405 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1157257,SO,CE,410,BPCL,BPCL25DEC410CE,BPCL 24th DEC 410 CE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1117324,SO,PE,282,BPCL,BPCL25DEC282.5PE,BPCL 24th DEC 282.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1105031,SO,PE,287,BPCL,BPCL25DEC287.5PE,BPCL 24th DEC 287.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1102548,SO,PE,292,BPCL,BPCL25DEC292.5PE,BPCL 24th DEC 292.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1102874,SO,PE,297,BPCL,BPCL25DEC297.5PE,BPCL 24th DEC 297.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1114907,SO,PE,302,BPCL,BPCL25DEC302.5PE,BPCL 24th DEC 302.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1115169,SO,PE,307,BPCL,BPCL25DEC307.5PE,BPCL 24th DEC 307.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1112047,SO,PE,312,BPCL,BPCL25DEC312.5PE,BPCL 24th DEC 312.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,821876,SO,PE,315,BPCL,BPCL25DEC315PE,BPCL 24th DEC 315 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1112406,SO,PE,317,BPCL,BPCL25DEC317.5PE,BPCL 24th DEC 317.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1161206,SO,PE,320,BPCL,BPCL25DEC320PE,BPCL 24th DEC 320 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1106643,SO,PE,322,BPCL,BPCL25DEC322.5PE,BPCL 24th DEC 322.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155980,SO,PE,325,BPCL,BPCL25DEC325PE,BPCL 24th DEC 325 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1107076,SO,PE,327,BPCL,BPCL25DEC327.5PE,BPCL 24th DEC 327.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155805,SO,PE,330,BPCL,BPCL25DEC330PE,BPCL 24th DEC 330 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1103357,SO,PE,332,BPCL,BPCL25DEC332.5PE,BPCL 24th DEC 332.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155830,SO,PE,335,BPCL,BPCL25DEC335PE,BPCL 24th DEC 335 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1103780,SO,PE,337,BPCL,BPCL25DEC337.5PE,BPCL 24th DEC 337.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155637,SO,PE,340,BPCL,BPCL25DEC340PE,BPCL 24th DEC 340 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1115553,SO,PE,342,BPCL,BPCL25DEC342.5PE,BPCL 24th DEC 342.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155660,SO,PE,345,BPCL,BPCL25DEC345PE,BPCL 24th DEC 345 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1115801,SO,PE,347,BPCL,BPCL25DEC347.5PE,BPCL 24th DEC 347.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156172,SO,PE,350,BPCL,BPCL25DEC350PE,BPCL 24th DEC 350 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1112866,SO,PE,352,BPCL,BPCL25DEC352.5PE,BPCL 24th DEC 352.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156199,SO,PE,355,BPCL,BPCL25DEC355PE,BPCL 24th DEC 355 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1113274,SO,PE,357,BPCL,BPCL25DEC357.5PE,BPCL 24th DEC 357.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156012,SO,PE,360,BPCL,BPCL25DEC360PE,BPCL 24th DEC 360 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1118351,SO,PE,362,BPCL,BPCL25DEC362.5PE,BPCL 24th DEC 362.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156030,SO,PE,365,BPCL,BPCL25DEC365PE,BPCL 24th DEC 365 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1118375,SO,PE,367,BPCL,BPCL25DEC367.5PE,BPCL 24th DEC 367.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155855,SO,PE,370,BPCL,BPCL25DEC370PE,BPCL 24th DEC 370 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1129459,SO,PE,372,BPCL,BPCL25DEC372.5PE,BPCL 24th DEC 372.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155871,SO,PE,375,BPCL,BPCL25DEC375PE,BPCL 24th DEC 375 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1136464,SO,PE,377,BPCL,BPCL25DEC377.5PE,BPCL 24th DEC 377.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155685,SO,PE,380,BPCL,BPCL25DEC380PE,BPCL 24th DEC 380 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1151644,SO,PE,382,BPCL,BPCL25DEC382.5PE,BPCL 24th DEC 382.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155709,SO,PE,385,BPCL,BPCL25DEC385PE,BPCL 24th DEC 385 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1151951,SO,PE,387,BPCL,BPCL25DEC387.5PE,BPCL 24th DEC 387.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156235,SO,PE,390,BPCL,BPCL25DEC390PE,BPCL 24th DEC 390 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1154751,SO,PE,392,BPCL,BPCL25DEC392.5PE,BPCL 24th DEC 392.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156260,SO,PE,395,BPCL,BPCL25DEC395PE,BPCL 24th DEC 395 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155360,SO,PE,397,BPCL,BPCL25DEC397.5PE,BPCL 24th DEC 397.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1156445,SO,PE,400,BPCL,BPCL25DEC400PE,BPCL 24th DEC 400 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1155091,SO,PE,402,BPCL,BPCL25DEC402.5PE,BPCL 24th DEC 402.5 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1157216,SO,PE,405,BPCL,BPCL25DEC405PE,BPCL 24th DEC 405 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1157147,SO,PE,410,BPCL,BPCL25DEC410PE,BPCL 24th DEC 410 PE,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,821877,SO,CE,315,BPCL,BPCL26FEB315CE,BPCL 26th FEB26 315 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1170141,SO,CE,320,BPCL,BPCL26FEB320CE,BPCL 26th FEB26 320 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1169798,SO,CE,325,BPCL,BPCL26FEB325CE,BPCL 26th FEB26 325 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1164707,SO,CE,330,BPCL,BPCL26FEB330CE,BPCL 26th FEB26 330 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1164918,SO,CE,335,BPCL,BPCL26FEB335CE,BPCL 26th FEB26 335 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1162928,SO,CE,340,BPCL,BPCL26FEB340CE,BPCL 26th FEB26 340 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163148,SO,CE,345,BPCL,BPCL26FEB345CE,BPCL 26th FEB26 345 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1168657,SO,CE,350,BPCL,BPCL26FEB350CE,BPCL 26th FEB26 350 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1168849,SO,CE,355,BPCL,BPCL26FEB355CE,BPCL 26th FEB26 355 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1166963,SO,CE,360,BPCL,BPCL26FEB360CE,BPCL 26th FEB26 360 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1167182,SO,CE,365,BPCL,BPCL26FEB365CE,BPCL 26th FEB26 365 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1165234,SO,CE,370,BPCL,BPCL26FEB370CE,BPCL 26th FEB26 370 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1165449,SO,CE,375,BPCL,BPCL26FEB375CE,BPCL 26th FEB26 375 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163461,SO,CE,380,BPCL,BPCL26FEB380CE,BPCL 26th FEB26 380 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163661,SO,CE,385,BPCL,BPCL26FEB385CE,BPCL 26th FEB26 385 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1161686,SO,CE,390,BPCL,BPCL26FEB390CE,BPCL 26th FEB26 390 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1161863,SO,CE,395,BPCL,BPCL26FEB395CE,BPCL 26th FEB26 395 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1168082,SO,CE,400,BPCL,BPCL26FEB400CE,BPCL 26th FEB26 400 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,822712,SO,CE,405,BPCL,BPCL26FEB405CE,BPCL 26th FEB26 405 CE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,821879,SO,PE,315,BPCL,BPCL26FEB315PE,BPCL 26th FEB26 315 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1170088,SO,PE,320,BPCL,BPCL26FEB320PE,BPCL 26th FEB26 320 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1169713,SO,PE,325,BPCL,BPCL26FEB325PE,BPCL 26th FEB26 325 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1164903,SO,PE,330,BPCL,BPCL26FEB330PE,BPCL 26th FEB26 330 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1165121,SO,PE,335,BPCL,BPCL26FEB335PE,BPCL 26th FEB26 335 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163128,SO,PE,340,BPCL,BPCL26FEB340PE,BPCL 26th FEB26 340 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163368,SO,PE,345,BPCL,BPCL26FEB345PE,BPCL 26th FEB26 345 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1168831,SO,PE,350,BPCL,BPCL26FEB350PE,BPCL 26th FEB26 350 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1169047,SO,PE,355,BPCL,BPCL26FEB355PE,BPCL 26th FEB26 355 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1167171,SO,PE,360,BPCL,BPCL26FEB360PE,BPCL 26th FEB26 360 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1167399,SO,PE,365,BPCL,BPCL26FEB365PE,BPCL 26th FEB26 365 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1165431,SO,PE,370,BPCL,BPCL26FEB370PE,BPCL 26th FEB26 370 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1165655,SO,PE,375,BPCL,BPCL26FEB375PE,BPCL 26th FEB26 375 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163646,SO,PE,380,BPCL,BPCL26FEB380PE,BPCL 26th FEB26 380 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1163857,SO,PE,385,BPCL,BPCL26FEB385PE,BPCL 26th FEB26 385 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1161851,SO,PE,390,BPCL,BPCL26FEB390PE,BPCL 26th FEB26 390 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1162037,SO,PE,395,BPCL,BPCL26FEB395PE,BPCL 26th FEB26 395 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1165009,SO,PE,400,BPCL,BPCL26FEB400PE,BPCL 26th FEB26 400 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,822503,SO,PE,405,BPCL,BPCL26FEB405PE,BPCL 26th FEB26 405 PE,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1168638,SF,XX,0,BPCL,BPCL26FEBFUT,BPCL 26th FEB26 FUT,2026-02-26,1975,0.05,
BFO,bse_fo,BPCL,1110871,SF,XX,0,BPCL,BPCL25DECFUT,BPCL 24th DEC FUT,2025-12-24,1975,0.05,
BFO,bse_fo,BPCL,1149777,SF,XX,0,BPCL,BPCL26JANFUT,BPCL 29th JAN26 FUT,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1153279,SO,CE,312,BPCL,BPCL26JAN312.5CE,BPCL 29th JAN26 312.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,821840,SO,CE,315,BPCL,BPCL26JAN315CE,BPCL 29th JAN26 315 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1148641,SO,CE,317,BPCL,BPCL26JAN317.5CE,BPCL 29th JAN26 317.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1161240,SO,CE,320,BPCL,BPCL26JAN320CE,BPCL 29th JAN26 320 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1145090,SO,CE,322,BPCL,BPCL26JAN322.5CE,BPCL 29th JAN26 322.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156086,SO,CE,325,BPCL,BPCL26JAN325CE,BPCL 29th JAN26 325 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1145534,SO,CE,327,BPCL,BPCL26JAN327.5CE,BPCL 29th JAN26 327.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155898,SO,CE,330,BPCL,BPCL26JAN330CE,BPCL 29th JAN26 330 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1141960,SO,CE,332,BPCL,BPCL26JAN332.5CE,BPCL 29th JAN26 332.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155925,SO,CE,335,BPCL,BPCL26JAN335CE,BPCL 29th JAN26 335 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1142420,SO,CE,337,BPCL,BPCL26JAN337.5CE,BPCL 29th JAN26 337.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155747,SO,CE,340,BPCL,BPCL26JAN340CE,BPCL 29th JAN26 340 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1137773,SO,CE,342,BPCL,BPCL26JAN342.5CE,BPCL 29th JAN26 342.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155768,SO,CE,345,BPCL,BPCL26JAN345CE,BPCL 29th JAN26 345 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1138108,SO,CE,347,BPCL,BPCL26JAN347.5CE,BPCL 29th JAN26 347.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155574,SO,CE,350,BPCL,BPCL26JAN350CE,BPCL 29th JAN26 350 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1149261,SO,CE,352,BPCL,BPCL26JAN352.5CE,BPCL 29th JAN26 352.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155590,SO,CE,355,BPCL,BPCL26JAN355CE,BPCL 29th JAN26 355 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1149649,SO,CE,357,BPCL,BPCL26JAN357.5CE,BPCL 29th JAN26 357.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156117,SO,CE,360,BPCL,BPCL26JAN360CE,BPCL 29th JAN26 360 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1146150,SO,CE,362,BPCL,BPCL26JAN362.5CE,BPCL 29th JAN26 362.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156130,SO,CE,365,BPCL,BPCL26JAN365CE,BPCL 29th JAN26 365 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1146476,SO,CE,367,BPCL,BPCL26JAN367.5CE,BPCL 29th JAN26 367.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155947,SO,CE,370,BPCL,BPCL26JAN370CE,BPCL 29th JAN26 370 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1142918,SO,CE,372,BPCL,BPCL26JAN372.5CE,BPCL 29th JAN26 372.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155956,SO,CE,375,BPCL,BPCL26JAN375CE,BPCL 29th JAN26 375 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1143195,SO,CE,377,BPCL,BPCL26JAN377.5CE,BPCL 29th JAN26 377.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155787,SO,CE,380,BPCL,BPCL26JAN380CE,BPCL 29th JAN26 380 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1138639,SO,CE,382,BPCL,BPCL26JAN382.5CE,BPCL 29th JAN26 382.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155801,SO,CE,385,BPCL,BPCL26JAN385CE,BPCL 29th JAN26 385 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1138953,SO,CE,387,BPCL,BPCL26JAN387.5CE,BPCL 29th JAN26 387.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155617,SO,CE,390,BPCL,BPCL26JAN390CE,BPCL 29th JAN26 390 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1154725,SO,CE,392,BPCL,BPCL26JAN392.5CE,BPCL 29th JAN26 392.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155630,SO,CE,395,BPCL,BPCL26JAN395CE,BPCL 29th JAN26 395 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155323,SO,CE,397,BPCL,BPCL26JAN397.5CE,BPCL 29th JAN26 397.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156715,SO,CE,400,BPCL,BPCL26JAN400CE,BPCL 29th JAN26 400 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155067,SO,CE,402,BPCL,BPCL26JAN402.5CE,BPCL 29th JAN26 402.5 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1157400,SO,CE,405,BPCL,BPCL26JAN405CE,BPCL 29th JAN26 405 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1157305,SO,CE,410,BPCL,BPCL26JAN410CE,BPCL 29th JAN26 410 CE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1153078,SO,PE,312,BPCL,BPCL26JAN312.5PE,BPCL 29th JAN26 312.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,821844,SO,PE,315,BPCL,BPCL26JAN315PE,BPCL 29th JAN26 315 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1149113,SO,PE,317,BPCL,BPCL26JAN317.5PE,BPCL 29th JAN26 317.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1161248,SO,PE,320,BPCL,BPCL26JAN320PE,BPCL 29th JAN26 320 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1145506,SO,PE,322,BPCL,BPCL26JAN322.5PE,BPCL 29th JAN26 322.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156111,SO,PE,325,BPCL,BPCL26JAN325PE,BPCL 29th JAN26 325 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1145952,SO,PE,327,BPCL,BPCL26JAN327.5PE,BPCL 29th JAN26 327.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155923,SO,PE,330,BPCL,BPCL26JAN330PE,BPCL 29th JAN26 330 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1142389,SO,PE,332,BPCL,BPCL26JAN332.5PE,BPCL 29th JAN26 332.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155940,SO,PE,335,BPCL,BPCL26JAN335PE,BPCL 29th JAN26 335 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1142795,SO,PE,337,BPCL,BPCL26JAN337.5PE,BPCL 29th JAN26 337.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155766,SO,PE,340,BPCL,BPCL26JAN340PE,BPCL 29th JAN26 340 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1138095,SO,PE,342,BPCL,BPCL26JAN342.5PE,BPCL 29th JAN26 342.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155779,SO,PE,345,BPCL,BPCL26JAN345PE,BPCL 29th JAN26 345 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1138478,SO,PE,347,BPCL,BPCL26JAN347.5PE,BPCL 29th JAN26 347.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155588,SO,PE,350,BPCL,BPCL26JAN350PE,BPCL 29th JAN26 350 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1149632,SO,PE,352,BPCL,BPCL26JAN352.5PE,BPCL 29th JAN26 352.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155606,SO,PE,355,BPCL,BPCL26JAN355PE,BPCL 29th JAN26 355 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1150082,SO,PE,357,BPCL,BPCL26JAN357.5PE,BPCL 29th JAN26 357.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156129,SO,PE,360,BPCL,BPCL26JAN360PE,BPCL 29th JAN26 360 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1146459,SO,PE,362,BPCL,BPCL26JAN362.5PE,BPCL 29th JAN26 362.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156148,SO,PE,365,BPCL,BPCL26JAN365PE,BPCL 29th JAN26 365 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1139763,SO,PE,367,BPCL,BPCL26JAN367.5PE,BPCL 29th JAN26 367.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155955,SO,PE,370,BPCL,BPCL26JAN370PE,BPCL 29th JAN26 370 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1151035,SO,PE,372,BPCL,BPCL26JAN372.5PE,BPCL 29th JAN26 372.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1155671,SO,PE,375,BPCL,BPCL26JAN375PE,BPCL 29th JAN26 375 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1151419,SO,PE,377,BPCL,BPCL26JAN377.5PE,BPCL 29th JAN26 377.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156189,SO,PE,380,BPCL,BPCL26JAN380PE,BPCL 29th JAN26 380 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1147544,SO,PE,382,BPCL,BPCL26JAN382.5PE,BPCL 29th JAN26 382.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156213,SO,PE,385,BPCL,BPCL26JAN385PE,BPCL 29th JAN26 385 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1147839,SO,PE,387,BPCL,BPCL26JAN387.5PE,BPCL 29th JAN26 387.5 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1156025,SO,PE,390,BPCL,BPCL26JAN390PE,BPCL 29th JAN26 390 PE,2026-01-29,1975,0.05,
BFO,bse_fo,BPCL,1154960,SO,PE,392,BPCL,BPCL26JAN392.5PE,BPCL 29th JAN26 392.5 PE,2026-01-29,1975,0.05,
