Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
BCD,bcs_fo,USDINR,1044726,OPTCUR,CE,90.6,USDINR,USDINR26DEC25C90.6,USDINR 26th DEC 90.6 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044727,OPTCUR,PE,90.6,USDINR,USDINR26DEC25P90.6,USDINR 26th DEC 90.6 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044728,OPTCUR,CE,90.7,USDINR,USDINR26DEC25C90.7,USDINR 26th DEC 90.7 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044729,OPTCUR,PE,90.7,USDINR,USDINR26DEC25P90.7,USDINR 26th DEC 90.7 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044730,OPTCUR,CE,90.8,USDINR,USDINR26DEC25C90.8,USDINR 26th DEC 90.8 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044731,OPTCUR,PE,90.8,USDINR,USDINR26DEC25P90.8,USDINR 26th DEC 90.8 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044732,OPTCUR,CE,90.9,USDINR,USDINR26DEC25C90.9,USDINR 26th DEC 90.9 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044733,OPTCUR,PE,90.9,USDINR,USDINR26DEC25P90.9,USDINR 26th DEC 90.9 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172097,OPTCUR,CE,91.0,USDINR,USDINR26DEC25C91.0,USDINR 26th DEC 91.0 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172091,OPTCUR,PE,91.0,USDINR,USDINR26DEC25P91.0,USDINR 26th DEC 91.0 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044734,OPTCUR,CE,91.1,USDINR,USDINR26DEC25C91.1,USDINR 26th DEC 91.1 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044735,OPTCUR,PE,91.1,USDINR,USDINR26DEC25P91.1,USDINR 26th DEC 91.1 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044736,OPTCUR,CE,91.2,USDINR,USDINR26DEC25C91.2,USDINR 26th DEC 91.2 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044737,OPTCUR,PE,91.2,USDINR,USDINR26DEC25P91.2,USDINR 26th DEC 91.2 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044738,OPTCUR,CE,91.3,USDINR,USDINR26DEC25C91.3,USDINR 26th DEC 91.3 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044739,OPTCUR,PE,91.3,USDINR,USDINR26DEC25P91.3,USDINR 26th DEC 91.3 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044740,OPTCUR,CE,91.4,USDINR,USDINR26DEC25C91.4,USDINR 26th DEC 91.4 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044741,OPTCUR,PE,91.4,USDINR,USDINR26DEC25P91.4,USDINR 26th DEC 91.4 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172121,OPTCUR,CE,91.5,USDINR,USDINR26DEC25C91.5,USDINR 26th DEC 91.5 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172113,OPTCUR,PE,91.5,USDINR,USDINR26DEC25P91.5,USDINR 26th DEC 91.5 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044742,OPTCUR,CE,91.6,USDINR,USDINR26DEC25C91.6,USDINR 26th DEC 91.6 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044743,OPTCUR,PE,91.6,USDINR,USDINR26DEC25P91.6,USDINR 26th DEC 91.6 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044744,OPTCUR,CE,91.7,USDINR,USDINR26DEC25C91.7,USDINR 26th DEC 91.7 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1044745,OPTCUR,PE,91.7,USDINR,USDINR26DEC25P91.7,USDINR 26th DEC 91.7 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1045160,OPTCUR,CE,91.8,USDINR,USDINR26DEC25C91.8,USDINR 26th DEC 91.8 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1045161,OPTCUR,PE,91.8,USDINR,USDINR26DEC25P91.8,USDINR 26th DEC 91.8 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050471,OPTCUR,CE,91.9,USDINR,USDINR26DEC25C91.9,USDINR 26th DEC 91.9 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050472,OPTCUR,PE,91.9,USDINR,USDINR26DEC25P91.9,USDINR 26th DEC 91.9 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2171783,OPTCUR,CE,92.0,USDINR,USDINR26DEC25C92.0,USDINR 26th DEC 92.0 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2171773,OPTCUR,PE,92.0,USDINR,USDINR26DEC25P92.0,USDINR 26th DEC 92.0 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050473,OPTCUR,CE,92.1,USDINR,USDINR26DEC25C92.1,USDINR 26th DEC 92.1 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050474,OPTCUR,PE,92.1,USDINR,USDINR26DEC25P92.1,USDINR 26th DEC 92.1 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050475,OPTCUR,CE,92.2,USDINR,USDINR26DEC25C92.2,USDINR 26th DEC 92.2 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050476,OPTCUR,PE,92.2,USDINR,USDINR26DEC25P92.2,USDINR 26th DEC 92.2 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050599,OPTCUR,CE,92.3,USDINR,USDINR26DEC25C92.3,USDINR 26th DEC 92.3 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1050600,OPTCUR,PE,92.3,USDINR,USDINR26DEC25P92.3,USDINR 26th DEC 92.3 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1051554,OPTCUR,CE,92.4,USDINR,USDINR26DEC25C92.4,USDINR 26th DEC 92.4 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1051555,OPTCUR,PE,92.4,USDINR,USDINR26DEC25P92.4,USDINR 26th DEC 92.4 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172853,OPTCUR,CE,92.5,USDINR,USDINR26DEC25C92.5,USDINR 26th DEC 92.5 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172840,OPTCUR,PE,92.5,USDINR,USDINR26DEC25P92.5,USDINR 26th DEC 92.5 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1052044,OPTCUR,CE,92.6,USDINR,USDINR26DEC25C92.6,USDINR 26th DEC 92.6 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1052045,OPTCUR,PE,92.6,USDINR,USDINR26DEC25P92.6,USDINR 26th DEC 92.6 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1052046,OPTCUR,CE,92.7,USDINR,USDINR26DEC25C92.7,USDINR 26th DEC 92.7 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1052047,OPTCUR,PE,92.7,USDINR,USDINR26DEC25P92.7,USDINR 26th DEC 92.7 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1052174,OPTCUR,CE,92.8,USDINR,USDINR26DEC25C92.8,USDINR 26th DEC 92.8 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1052175,OPTCUR,PE,92.8,USDINR,USDINR26DEC25P92.8,USDINR 26th DEC 92.8 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172773,OPTCUR,CE,89.25,USDINR,USDINR26DEC25C89.25,USDINR 26th DEC 89.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172765,OPTCUR,PE,89.25,USDINR,USDINR26DEC25P89.25,USDINR 26th DEC 89.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172062,OPTCUR,CE,88.75,USDINR,USDINR26DEC25C88.75,USDINR 26th DEC 88.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172059,OPTCUR,PE,88.75,USDINR,USDINR26DEC25P88.75,USDINR 26th DEC 88.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172076,OPTCUR,CE,88.25,USDINR,USDINR26DEC25C88.25,USDINR 26th DEC 88.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172070,OPTCUR,PE,88.25,USDINR,USDINR26DEC25P88.25,USDINR 26th DEC 88.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172770,OPTCUR,CE,87.75,USDINR,USDINR26DEC25C87.75,USDINR 26th DEC 87.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172762,OPTCUR,PE,87.75,USDINR,USDINR26DEC25P87.75,USDINR 26th DEC 87.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172791,OPTCUR,CE,87.25,USDINR,USDINR26DEC25C87.25,USDINR 26th DEC 87.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172781,OPTCUR,PE,87.25,USDINR,USDINR26DEC25P87.25,USDINR 26th DEC 87.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172075,OPTCUR,CE,86.75,USDINR,USDINR26DEC25C86.75,USDINR 26th DEC 86.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172068,OPTCUR,PE,86.75,USDINR,USDINR26DEC25P86.75,USDINR 26th DEC 86.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172753,OPTCUR,CE,89.75,USDINR,USDINR26DEC25C89.75,USDINR 26th DEC 89.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172749,OPTCUR,PE,89.75,USDINR,USDINR26DEC25P89.75,USDINR 26th DEC 89.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172238,OPTCUR,CE,90.25,USDINR,USDINR26DEC25C90.25,USDINR 26th DEC 90.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172219,OPTCUR,PE,90.25,USDINR,USDINR26DEC25P90.25,USDINR 26th DEC 90.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172197,OPTCUR,CE,90.75,USDINR,USDINR26DEC25C90.75,USDINR 26th DEC 90.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172178,OPTCUR,PE,90.75,USDINR,USDINR26DEC25P90.75,USDINR 26th DEC 90.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2171906,OPTCUR,CE,91.25,USDINR,USDINR26DEC25C91.25,USDINR 26th DEC 91.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2171893,OPTCUR,PE,91.25,USDINR,USDINR26DEC25P91.25,USDINR 26th DEC 91.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2171867,OPTCUR,CE,91.75,USDINR,USDINR26DEC25C91.75,USDINR 26th DEC 91.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2171831,OPTCUR,PE,91.75,USDINR,USDINR26DEC25P91.75,USDINR 26th DEC 91.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172201,OPTCUR,CE,92.25,USDINR,USDINR26DEC25C92.25,USDINR 26th DEC 92.25 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172179,OPTCUR,PE,92.25,USDINR,USDINR26DEC25P92.25,USDINR 26th DEC 92.25 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172165,OPTCUR,CE,92.75,USDINR,USDINR26DEC25C92.75,USDINR 26th DEC 92.75 CE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,2172147,OPTCUR,PE,92.75,USDINR,USDINR26DEC25P92.75,USDINR 26th DEC 92.75 PE,2025-12-26,1,0.0025
BCD,bcs_fo,USDINR,1045677,OPTCUR,CE,89.7,USDINR,USDINR02JAN26C89.7,USDINR 2nd JAN26 89.7 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045678,OPTCUR,PE,89.7,USDINR,USDINR02JAN26P89.7,USDINR 2nd JAN26 89.7 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045675,OPTCUR,CE,89.6,USDINR,USDINR02JAN26C89.6,USDINR 2nd JAN26 89.6 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045676,OPTCUR,PE,89.6,USDINR,USDINR02JAN26P89.6,USDINR 2nd JAN26 89.6 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179862,OPTCUR,CE,89.5,USDINR,USDINR02JAN26C89.5,USDINR 2nd JAN26 89.5 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179850,OPTCUR,PE,89.5,USDINR,USDINR02JAN26P89.5,USDINR 2nd JAN26 89.5 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045673,OPTCUR,CE,89.4,USDINR,USDINR02JAN26C89.4,USDINR 2nd JAN26 89.4 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045674,OPTCUR,PE,89.4,USDINR,USDINR02JAN26P89.4,USDINR 2nd JAN26 89.4 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045671,OPTCUR,CE,89.3,USDINR,USDINR02JAN26C89.3,USDINR 2nd JAN26 89.3 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045672,OPTCUR,PE,89.3,USDINR,USDINR02JAN26P89.3,USDINR 2nd JAN26 89.3 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045669,OPTCUR,CE,89.2,USDINR,USDINR02JAN26C89.2,USDINR 2nd JAN26 89.2 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045670,OPTCUR,PE,89.2,USDINR,USDINR02JAN26P89.2,USDINR 2nd JAN26 89.2 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045667,OPTCUR,CE,89.1,USDINR,USDINR02JAN26C89.1,USDINR 2nd JAN26 89.1 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045668,OPTCUR,PE,89.1,USDINR,USDINR02JAN26P89.1,USDINR 2nd JAN26 89.1 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179884,OPTCUR,CE,89.0,USDINR,USDINR02JAN26C89.0,USDINR 2nd JAN26 89.0 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179875,OPTCUR,PE,89.0,USDINR,USDINR02JAN26P89.0,USDINR 2nd JAN26 89.0 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045665,OPTCUR,CE,88.9,USDINR,USDINR02JAN26C88.9,USDINR 2nd JAN26 88.9 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045666,OPTCUR,PE,88.9,USDINR,USDINR02JAN26P88.9,USDINR 2nd JAN26 88.9 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045663,OPTCUR,CE,88.8,USDINR,USDINR02JAN26C88.8,USDINR 2nd JAN26 88.8 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045664,OPTCUR,PE,88.8,USDINR,USDINR02JAN26P88.8,USDINR 2nd JAN26 88.8 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045661,OPTCUR,CE,88.7,USDINR,USDINR02JAN26C88.7,USDINR 2nd JAN26 88.7 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045662,OPTCUR,PE,88.7,USDINR,USDINR02JAN26P88.7,USDINR 2nd JAN26 88.7 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045659,OPTCUR,CE,88.6,USDINR,USDINR02JAN26C88.6,USDINR 2nd JAN26 88.6 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045660,OPTCUR,PE,88.6,USDINR,USDINR02JAN26P88.6,USDINR 2nd JAN26 88.6 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2175809,OPTCUR,CE,88.5,USDINR,USDINR02JAN26C88.5,USDINR 2nd JAN26 88.5 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2175379,OPTCUR,PE,88.5,USDINR,USDINR02JAN26P88.5,USDINR 2nd JAN26 88.5 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045657,OPTCUR,CE,88.4,USDINR,USDINR02JAN26C88.4,USDINR 2nd JAN26 88.4 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045658,OPTCUR,PE,88.4,USDINR,USDINR02JAN26P88.4,USDINR 2nd JAN26 88.4 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045655,OPTCUR,CE,88.3,USDINR,USDINR02JAN26C88.3,USDINR 2nd JAN26 88.3 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045656,OPTCUR,PE,88.3,USDINR,USDINR02JAN26P88.3,USDINR 2nd JAN26 88.3 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045653,OPTCUR,CE,88.2,USDINR,USDINR02JAN26C88.2,USDINR 2nd JAN26 88.2 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045654,OPTCUR,PE,88.2,USDINR,USDINR02JAN26P88.2,USDINR 2nd JAN26 88.2 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045651,OPTCUR,CE,88.1,USDINR,USDINR02JAN26C88.1,USDINR 2nd JAN26 88.1 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045652,OPTCUR,PE,88.1,USDINR,USDINR02JAN26P88.1,USDINR 2nd JAN26 88.1 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2175974,OPTCUR,CE,88.0,USDINR,USDINR02JAN26C88.0,USDINR 2nd JAN26 88.0 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2175878,OPTCUR,PE,88.0,USDINR,USDINR02JAN26P88.0,USDINR 2nd JAN26 88.0 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045649,OPTCUR,CE,87.9,USDINR,USDINR02JAN26C87.9,USDINR 2nd JAN26 87.9 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045650,OPTCUR,PE,87.9,USDINR,USDINR02JAN26P87.9,USDINR 2nd JAN26 87.9 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045601,OPTCUR,CE,87.8,USDINR,USDINR02JAN26C87.8,USDINR 2nd JAN26 87.8 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045602,OPTCUR,PE,87.8,USDINR,USDINR02JAN26P87.8,USDINR 2nd JAN26 87.8 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045603,OPTCUR,CE,87.7,USDINR,USDINR02JAN26C87.7,USDINR 2nd JAN26 87.7 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045604,OPTCUR,PE,87.7,USDINR,USDINR02JAN26P87.7,USDINR 2nd JAN26 87.7 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045605,OPTCUR,CE,87.6,USDINR,USDINR02JAN26C87.6,USDINR 2nd JAN26 87.6 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045606,OPTCUR,PE,87.6,USDINR,USDINR02JAN26P87.6,USDINR 2nd JAN26 87.6 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179883,OPTCUR,CE,87.5,USDINR,USDINR02JAN26C87.5,USDINR 2nd JAN26 87.5 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179873,OPTCUR,PE,87.5,USDINR,USDINR02JAN26P87.5,USDINR 2nd JAN26 87.5 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045607,OPTCUR,CE,87.4,USDINR,USDINR02JAN26C87.4,USDINR 2nd JAN26 87.4 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045608,OPTCUR,PE,87.4,USDINR,USDINR02JAN26P87.4,USDINR 2nd JAN26 87.4 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045609,OPTCUR,CE,87.3,USDINR,USDINR02JAN26C87.3,USDINR 2nd JAN26 87.3 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045610,OPTCUR,PE,87.3,USDINR,USDINR02JAN26P87.3,USDINR 2nd JAN26 87.3 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045611,OPTCUR,CE,87.2,USDINR,USDINR02JAN26C87.2,USDINR 2nd JAN26 87.2 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045612,OPTCUR,PE,87.2,USDINR,USDINR02JAN26P87.2,USDINR 2nd JAN26 87.2 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045613,OPTCUR,CE,87.1,USDINR,USDINR02JAN26C87.1,USDINR 2nd JAN26 87.1 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045614,OPTCUR,PE,87.1,USDINR,USDINR02JAN26P87.1,USDINR 2nd JAN26 87.1 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179906,OPTCUR,CE,87.0,USDINR,USDINR02JAN26C87.0,USDINR 2nd JAN26 87.0 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179896,OPTCUR,PE,87.0,USDINR,USDINR02JAN26P87.0,USDINR 2nd JAN26 87.0 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045615,OPTCUR,CE,86.9,USDINR,USDINR02JAN26C86.9,USDINR 2nd JAN26 86.9 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045616,OPTCUR,PE,86.9,USDINR,USDINR02JAN26P86.9,USDINR 2nd JAN26 86.9 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045617,OPTCUR,CE,86.8,USDINR,USDINR02JAN26C86.8,USDINR 2nd JAN26 86.8 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045618,OPTCUR,PE,86.8,USDINR,USDINR02JAN26P86.8,USDINR 2nd JAN26 86.8 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045679,OPTCUR,CE,89.8,USDINR,USDINR02JAN26C89.8,USDINR 2nd JAN26 89.8 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045680,OPTCUR,PE,89.8,USDINR,USDINR02JAN26P89.8,USDINR 2nd JAN26 89.8 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045681,OPTCUR,CE,89.9,USDINR,USDINR02JAN26C89.9,USDINR 2nd JAN26 89.9 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045682,OPTCUR,PE,89.9,USDINR,USDINR02JAN26P89.9,USDINR 2nd JAN26 89.9 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179790,OPTCUR,CE,90.0,USDINR,USDINR02JAN26C90.0,USDINR 2nd JAN26 90.0 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179781,OPTCUR,PE,90.0,USDINR,USDINR02JAN26P90.0,USDINR 2nd JAN26 90.0 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045683,OPTCUR,CE,90.1,USDINR,USDINR02JAN26C90.1,USDINR 2nd JAN26 90.1 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045684,OPTCUR,PE,90.1,USDINR,USDINR02JAN26P90.1,USDINR 2nd JAN26 90.1 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045685,OPTCUR,CE,90.2,USDINR,USDINR02JAN26C90.2,USDINR 2nd JAN26 90.2 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045686,OPTCUR,PE,90.2,USDINR,USDINR02JAN26P90.2,USDINR 2nd JAN26 90.2 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045687,OPTCUR,CE,90.3,USDINR,USDINR02JAN26C90.3,USDINR 2nd JAN26 90.3 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045688,OPTCUR,PE,90.3,USDINR,USDINR02JAN26P90.3,USDINR 2nd JAN26 90.3 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045689,OPTCUR,CE,90.4,USDINR,USDINR02JAN26C90.4,USDINR 2nd JAN26 90.4 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045690,OPTCUR,PE,90.4,USDINR,USDINR02JAN26P90.4,USDINR 2nd JAN26 90.4 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179774,OPTCUR,CE,90.5,USDINR,USDINR02JAN26C90.5,USDINR 2nd JAN26 90.5 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2179137,OPTCUR,PE,90.5,USDINR,USDINR02JAN26P90.5,USDINR 2nd JAN26 90.5 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045691,OPTCUR,CE,90.6,USDINR,USDINR02JAN26C90.6,USDINR 2nd JAN26 90.6 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045692,OPTCUR,PE,90.6,USDINR,USDINR02JAN26P90.6,USDINR 2nd JAN26 90.6 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045693,OPTCUR,CE,90.7,USDINR,USDINR02JAN26C90.7,USDINR 2nd JAN26 90.7 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045694,OPTCUR,PE,90.7,USDINR,USDINR02JAN26P90.7,USDINR 2nd JAN26 90.7 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045695,OPTCUR,CE,90.8,USDINR,USDINR02JAN26C90.8,USDINR 2nd JAN26 90.8 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045696,OPTCUR,PE,90.8,USDINR,USDINR02JAN26P90.8,USDINR 2nd JAN26 90.8 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045697,OPTCUR,CE,90.9,USDINR,USDINR02JAN26C90.9,USDINR 2nd JAN26 90.9 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1045698,OPTCUR,PE,90.9,USDINR,USDINR02JAN26P90.9,USDINR 2nd JAN26 90.9 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2174635,OPTCUR,CE,91.0,USDINR,USDINR02JAN26C91.0,USDINR 2nd JAN26 91.0 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,2174629,OPTCUR,PE,91.0,USDINR,USDINR02JAN26P91.0,USDINR 2nd JAN26 91.0 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1046710,OPTCUR,CE,91.1,USDINR,USDINR02JAN26C91.1,USDINR 2nd JAN26 91.1 CE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1046711,OPTCUR,PE,91.1,USDINR,USDINR02JAN26P91.1,USDINR 2nd JAN26 91.1 PE,2026-01-02,1,0.0025
BCD,bcs_fo,USDINR,1046740,OPTCUR,CE,91.2,USDINR,USDINR02JAN26C91.2,USDINR 2nd JAN26 91.2 CE,2026-01-02,1,0.0025
